gml:id,gml:metaDataProperty,gml:description,gml:name,gml:boundedBy,gml:location,erl:identifier,erl:name,erl:mineralOccurrenceType,erl:commodity,erl:mineName,erl:geologicHistory,erl:hostGeologicUnit,erl:mineralDepositModel,erl:mineralOccurrenceShape,erl:explorationActivityType,erl:explorationActivityDuration,erl:explorationResult,erl:observationMethod,erl:positionalAccuracy,erl:source,erl:mineralOccurrenceType_uri,erl:representativeCommodity_uri,erl:mine_uri,erl:hostGeologicUnit_uri,erl:mineralDepositModel_uri,erl:representativeAge_uri,erl:representativeOlderAge_uri,erl:representativeYoungerAge_uri,erl:specification_uri,erl:shape
ga.erl.mineraloccurrenceview.335564,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335564,Limonite Hill,deposit,Copper,Limonite Hill,Triassic,,,,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335564,,,http://resource.geosciml.org/classifier/ics/ischart/Triassic,http://resource.geosciml.org/classifier/ics/ischart/Triassic,http://resource.geosciml.org/classifier/ics/ischart/Triassic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335564,POINT (150.6299826543 -23.686857326635035)
ga.erl.mineraloccurrenceview.335566,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335566,Gilded Rose,deposit,Gold,Gilded Rose,Proterozoic,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335566,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335566,POINT (140.6206 -20.776800011553913)
ga.erl.mineraloccurrenceview.335568,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335568,Black Mountain,deposit,Iron,Black Mountain,Proterozoic,,,,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335568,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335568,POINT (140.5000147339 -20.717029768869416)
ga.erl.mineraloccurrenceview.335569,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335569,Blackwood-Trentham Goldfield,deposit,Gold,Blackwood-Trentham Goldfield,Late Ordovician,,,,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335569,,,http://resource.geosciml.org/classifier/ics/ischart/UpperOrdovician,http://resource.geosciml.org/classifier/ics/ischart/UpperOrdovician,http://resource.geosciml.org/classifier/ics/ischart/UpperOrdovician,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335569,POINT (144.2940367184 -37.4475940023298)
ga.erl.mineraloccurrenceview.335571,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335571,Alpha (Hancock),deposit,Coal - black,Alpha (Hancock),Permian,,,,,,,method unknown,2000 metres,"Hancock Prospecting Pty Ltd, GVK Power & Infrastructure",http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335571,,,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335571,POINT (146.42389131360002 -23.216975041496415)
ga.erl.mineraloccurrenceview.335572,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335572,Golden Plateau,deposit,Gold,Golden Plateau,Cisuralian,,,,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335572,,,http://resource.geosciml.org/classifier/ics/ischart/Cisuralian,http://resource.geosciml.org/classifier/ics/ischart/Cisuralian,http://resource.geosciml.org/classifier/ics/ischart/Cisuralian,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335572,POINT (150.2958763297 -25.2849521571124)
ga.erl.mineraloccurrenceview.335573,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335573,Wards Well-Lancewood,deposit,Coal - black,Wards Well-Lancewood,Guadalupian,,,,,,,method unknown,2000 metres,"BHP Billiton Limited, MITSUI & CO. (AUSTRALIA) LTD.",http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335573,,,http://resource.geosciml.org/classifier/ics/ischart/Guadalupian,http://resource.geosciml.org/classifier/ics/ischart/Guadalupian,http://resource.geosciml.org/classifier/ics/ischart/Guadalupian,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335573,POINT (147.9210734586 -21.538151911951413)
ga.erl.mineraloccurrenceview.335574,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335574,Monakoff,deposit,"Copper, Gold, (Uranium, Cobalt, Silver)",Monakoff,Proterozoic,,,,,,,"State or NT agency supplied location, method unknown",999 metres,Glencore Plc,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335574,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335574,POINT (140.6885 -20.625000011339825)
ga.erl.mineraloccurrenceview.335576,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335576,Lillimay,deposit,Copper,Lillimay,Proterozoic,,,,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335576,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335576,POINT (139.823194621 -20.42856400996522)
ga.erl.mineraloccurrenceview.335577,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335577,Mount Devencourt,deposit,Copper,Mount Devencourt,Proterozoic,,,,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335577,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335577,POINT (140.3810117599 -21.30502830051126)
ga.erl.mineraloccurrenceview.335579,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335579,Nifty,deposit,Copper,Nifty,Proterozoic,,,,,,,method unknown,100 metres,Metals X Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335579,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335579,POINT (121.57087051529999 -21.654853272623)
ga.erl.mineraloccurrenceview.335584,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335584,Camel Creek - Golden Cup,deposit,"Gold, Silver, Antimony",Camel Creek - Golden Cup,Ludlow,,,,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335584,,,http://resource.geosciml.org/classifier/ics/ischart/Ludlow,http://resource.geosciml.org/classifier/ics/ischart/Ludlow,http://resource.geosciml.org/classifier/ics/ischart/Ludlow,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335584,POINT (145.5624921221 -18.816859599222717)
ga.erl.mineraloccurrenceview.335585,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335585,Glencoe,deposit,Gold,Glencoe,Proterozoic,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335585,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335585,POINT (131.50400000000002 -13.439700003427216)
ga.erl.mineraloccurrenceview.335586,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335586,Ballarat-Last Chance,deposit,Gold,Ballarat-Last Chance,Archean,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335586,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335586,POINT (121.59950000000003 -30.594300027282173)
ga.erl.mineraloccurrenceview.335587,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335587,Kingfisher,deposit,Gold,Kingfisher,Archean,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Horizon Gold Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335587,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335587,POINT (119.42720000000003 -27.285600021827108)
ga.erl.mineraloccurrenceview.335588,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335588,Bullen,deposit,Gold,Bullen,Archean,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Norseman Gold PLC,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335588,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335588,POINT (121.79870000000001 -32.197900029800614)
ga.erl.mineraloccurrenceview.335589,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335589,Three Springs,deposit,Talc,Three Springs,Proterozoic,,,,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/talc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335589,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335589,POINT (115.86058221670001 -29.50219552480647)
ga.erl.mineraloccurrenceview.335590,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335590,Batman,deposit,Gold,Batman,,,,,,,,"company supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335590,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335590,POINT (132.101 -14.13870000398702)
ga.erl.mineraloccurrenceview.335591,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335591,Poona,deposit,"Copper, Gold",Poona,Proterozoic,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335591,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335591,POINT (137.6178418334 -34.038686053001605)
ga.erl.mineraloccurrenceview.335592,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335592,Frank Creek,deposit,Coal - black,Frank Creek,,,,,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335592,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335592,POINT (149.942650447 -26.12030245208904)
ga.erl.mineraloccurrenceview.335593,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335593,Transvaal (Mt Morgans),deposit,Gold,Transvaal (Mt Morgans),Archean,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Dacian Gold Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335593,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335593,POINT (122.07660000000003 -28.749500024264094)
ga.erl.mineraloccurrenceview.335595,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335595,Windarling,deposit,"Iron ore, Iron",Windarling,,,,,,,,"published report, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335595,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335595,POINT (119.26446 -30.012170026340403)
ga.erl.mineraloccurrenceview.335596,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335596,Westside,deposit,Coal - black,Westside,Permian,,,,,,,method unknown,500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335596,,,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335596,POINT (151.5700025724 -32.946824779927915)
ga.erl.mineraloccurrenceview.335597,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335597,Baal Bone,deposit,Coal - black,Baal Bone,Permian,,,,,,,method unknown,500 metres,Glencore Plc,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335597,,,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://resource.geosciml.org/classifier/ics/ischart/Permian,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335597,POINT (150.0500020655 -33.266853947698266)
ga.erl.mineraloccurrenceview.335598,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335598,Moranbah,deposit,Coal - black,Moranbah,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335598,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335598,POINT (147.9927278921 -21.873168072946267)
ga.erl.mineraloccurrenceview.335599,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335599,Duncan,deposit,Coal - black,Duncan,,,,,,,,method unknown,999 metres,Cornwall Coal Company NL,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335599,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335599,POINT (148.11049776079997 -41.555152552718596)
ga.erl.mineraloccurrenceview.335600,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/335600,Mount Bessemer,deposit,Iron,Mount Bessemer,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335600,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/335600,POINT (138.8680214362 -34.69563114270295)
